traj#,linkId,laneId,gtuId,t,x,v,a,timeToCollision,gap,dv
2,AB,Lane 1,1,15.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,15.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,16.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,17.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,18.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,19.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,20.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,21.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,22.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,23.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,24.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,25.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,26.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,27.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,28.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,29.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.75,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.8,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.85,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.9,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,30.95,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.0,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.05,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.1,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.15,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.2,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.25,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.3,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.35,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.4,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.45,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.5,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.55,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.6,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.65,481.55865,0.0,0.0,NaN,Infinity,Infinity
2,AB,Lane 1,1,31.7,481.55865,0.0,0.0,NaN,Infinity,Infinity
